p9(X3, X0, a6, a49, a46)	p9(X1, X0, a6, a49, a46)	p9(X7, X0, a12, a49, a15)
p9(X3, X0, a6, a49, a46)	p9(a3, X0, a6, a49, X7)	p9(X4, X4, a0, a11, a46)
p9(X3, X0, a6, a49, a46)	p9(a35, X4, a6, a49, X5)	p9(X2, X2, a6, a48, a46)
p0(a11, X0, X7, a42)	p0(X4, X0, a18, a42)	p0(a39, X0, X7, a17)
p0(a11, X0, X7, a42)	p0(X2, X0, a0, a42)	p0(a48, X0, X2, a42)
p0(a11, X0, X7, a42)	p0(X1, X9, a30, X0)	p0(a11, X0, X0, a26)
p0(a11, X0, X7, a42)	p0(a11, a17, X7, X9)	p0(a10, X0, X7, a42)
p0(a11, X0, X7, a42)	p0(a11, X0, X7, X1)	p0(a48, X8, X3, a42)
p0(a11, X0, X7, a42)	p0(a11, X0, X7, X0)	p0(a5, X0, X6, a42)
p0(a11, X0, X7, a42)	p0(X4, a45, X2, X2)	p0(a22, X0, X0, a22)
p0(a11, X0, X7, a42)	p0(X1, a36, a25, a42)	p0(a45, X5, X7, a34)
p0(a11, X0, X7, a42)	p0(a11, X3, X5, X0)	p0(a5, X1, X7, a23)
p0(a11, X0, X7, a42)	p0(a11, X0, X9, X6)	p0(a10, X0, X8, a39)
p0(a11, X0, X7, a42)	p0(a11, X0, X7, X1)	p0(a13, X0, X7, a42)
p0(a11, X0, X7, a42)	p0(X7, X0, X7, X6)	p0(a15, X0, X7, a4)
p0(a11, X0, X7, a42)	p0(X1, X3, X7, X5)	p0(a19, X0, X8, a42)
p0(a11, X0, X7, a42)	p0(a11, X3, X7, X5)	p0(a48, X0, X7, a42)
p0(a11, X0, X7, a42)	p0(X6, X7, X7, X5)	p0(a11, X0, X7, a36)
p0(a11, X0, X7, a42)	p0(a11, X0, X7, X9)	p0(a4, X0, X7, a5)
p0(a11, X0, X7, a42)	p0(X6, X0, X7, a42)	p0(a16, X3, X7, a42)
p0(a11, X0, X7, a42)	p0(a11, a20, X7, X1)	p0(a5, X6, X0, a38)
p0(a11, X0, X7, a42)	p0(a11, X9, X4, X8)	p0(a11, X3, X7, a27)
p0(a11, X0, X7, a42)	p0(X3, X0, X7, a42)	p0(a11, X3, X7, a24)
p4(X9, a26)	p4(a30, a26)	p4(X3, a24)
p4(X9, a26)	p4(X7, X3)	p4(X8, a16)
p4(X9, a26)	p4(X9, X9)	p4(X9, a46)
p4(X9, a26)	p4(X8, X9)	p4(X9, a47)
p4(X9, a26)	p4(a28, X3)	p4(X9, a22)
p4(X9, a26)	p4(X7, a26)	p4(X4, a16)
p4(X9, a26)	p4(X9, X5)	p4(X2, a16)
p4(X9, a26)	p4(X9, X7)	p4(X9, a34)
p4(X9, a26)	p4(X9, X6)	p4(X9, a34)
p4(X9, a26)	p4(X9, X6)	p4(X7, a35)
p4(X9, a26)	p4(a42, a26)	p4(X2, a25)
p4(X9, a26)	p4(X9, X9)	p4(X9, a32)
p4(X9, a26)	p4(a37, a26)	p4(X2, a41)
p4(X9, a26)	p4(X9, X8)	p4(X9, a16)
p4(X9, a26)	p4(X9, X0)	p4(X4, a33)
p4(X9, a26)	p4(X1, a26)	p4(X9, a37)
p4(X9, a26)	p4(a40, X5)	p4(X3, a13)
p4(X9, a26)	p4(a36, X2)	p4(X2, a5)
p4(X9, a26)	p4(X9, X0)	p4(X9, a46)
p4(X9, a26)	p4(a32, X7)	p4(X2, a39)
p7(X6, X2, a15, a11)	p7(X6, a18, X8, X7)	p7(X1, X8, a19, a11)
p7(X6, X2, a15, a11)	p7(X6, X2, X8, X2)	p7(X8, X1, a38, a11)
p7(X6, X2, a15, a11)	p7(X0, X2, X9, a11)	p7(X3, X0, a15, a18)
p7(X6, X2, a15, a11)	p7(X6, a9, X8, X4)	p7(X6, X9, a16, a11)
p7(X6, X2, a15, a11)	p7(X6, a39, a15, X7)	p7(X6, X0, a15, a33)
p7(X6, X2, a15, a11)	p7(X4, a24, a15, a11)	p7(X6, X8, a2, a11)
p7(X6, X2, a15, a11)	p7(X6, X2, X0, a11)	p7(X1, X2, a47, a0)
p7(X6, X2, a15, a11)	p7(a2, X2, a15, X2)	p7(X2, X3, a18, a27)
p7(X6, X2, a15, a11)	p7(X6, X9, a15, X6)	p7(X2, X6, a46, a10)
p7(X6, X2, a15, a11)	p7(X1, a31, a15, a11)	p7(X5, X2, a15, a47)
p7(X6, X2, a15, a11)	p7(X6, X9, a15, a11)	p7(X6, X0, a0, a11)
p7(X6, X2, a15, a11)	p7(X6, a25, X8, a11)	p7(X0, X4, a17, a34)
p7(X6, X2, a15, a11)	p7(X6, X2, a15, X8)	p7(X6, X5, a29, a15)
p7(X6, X2, a15, a11)	p7(X3, X6, a15, X3)	p7(X7, X2, a15, a32)
p7(X6, X2, a15, a11)	p7(a31, X2, a15, a11)	p7(X6, X5, a40, a11)
p7(X6, X2, a15, a11)	p7(a6, X2, a15, X4)	p7(X0, X2, a31, a21)
p7(X6, X2, a15, a11)	p7(X3, X2, X8, a11)	p7(X6, X2, a15, a25)
p7(X6, X2, a15, a11)	p7(X6, X1, a15, X2)	p7(X6, X6, a15, a9)
p7(X6, X2, a15, a11)	p7(a11, a31, a15, X0)	p7(X6, X2, a28, a19)
p7(X6, X2, a15, a11)	p7(X1, X9, X0, a11)	p7(X6, X1, a4, a18)
p5(a48)	p5(X0)	p5(a18)
p5(a48)	p5(X6)	p5(a24)
p5(a48)	p5(X8)	p5(a17)
p5(a48)	p5(X6)	p5(a34)
p5(a48)	p5(X8)	p5(a24)
p5(a48)	p5(X5)	p5(a5)
p5(a48)	p5(X8)	p5(a34)
p5(a48)	p5(X9)	p5(a43)
p5(a48)	p5(X4)	p5(a1)
p5(a48)	p5(X9)	p5(a18)
p5(a48)	p5(X8)	p5(a45)
p5(a48)	p5(X8)	p5(a36)
p5(a48)	p5(X7)	p5(a35)
p5(a48)	p5(X4)	p5(a7)
p5(a48)	p5(X1)	p5(a39)
p5(a48)	p5(X4)	p5(a25)
p5(a48)	p5(X8)	p5(a8)
p5(a48)	p5(X5)	p5(a49)
p5(a48)	p5(X2)	p5(a4)
p5(a48)	p5(X2)	p5(a24)
p2(X0, a30, a45, X6)	p2(X0, X9, a45, a18)	p2(X2, a30, a39, X6)
p2(X0, a30, a45, X6)	p2(X0, X8, X5, X6)	p2(X7, a5, a26, X3)
p2(X0, a30, a45, X6)	p2(X0, X2, X7, X6)	p2(X4, a30, a6, X6)
p2(X0, a30, a45, X6)	p2(a26, a30, X8, a18)	p2(X6, a27, a3, X6)
p2(X0, a30, a45, X6)	p2(X7, X7, X9, X6)	p2(X0, a44, a30, X8)
p2(X0, a30, a45, X6)	p2(a29, X5, a45, X6)	p2(X0, a20, a28, X0)
p2(X0, a30, a45, X6)	p2(a21, X1, X2, X6)	p2(X0, a0, a45, X9)
p2(X0, a30, a45, X6)	p2(X0, a30, X7, X6)	p2(X8, a14, a38, X1)
p2(X0, a30, a45, X6)	p2(a49, X8, a45, a34)	p2(X0, a33, a45, X6)
p2(X0, a30, a45, X6)	p2(a20, a30, a45, X6)	p2(X0, a21, a25, X2)
p2(X0, a30, a45, X6)	p2(X8, X9, X5, X6)	p2(X1, a39, a13, X6)
p2(X0, a30, a45, X6)	p2(a29, X7, X1, a41)	p2(X0, a13, a2, X0)
p2(X0, a30, a45, X6)	p2(X0, a30, a45, X2)	p2(X2, a28, a45, X6)
p2(X0, a30, a45, X6)	p2(X0, a30, X8, X6)	p2(X0, a24, a45, X6)
p2(X0, a30, a45, X6)	p2(X0, a30, a45, a35)	p2(X0, a9, a10, X6)
p2(X0, a30, a45, X6)	p2(X2, X8, a45, X6)	p2(X4, a23, a43, X2)
p2(X0, a30, a45, X6)	p2(X0, a30, X3, X6)	p2(X0, a30, a17, X0)
p2(X0, a30, a45, X6)	p2(a15, X3, a45, X6)	p2(X0, a6, a45, X6)
p2(X0, a30, a45, X6)	p2(X1, a30, X3, X6)	p2(X0, a38, a45, X6)
p2(X0, a30, a45, X6)	p2(X0, X3, a45, X6)	p2(X0, a13, a19, X6)
p8(X9, a7)	p8(a29, a7)	p8(X9, a9)
p8(X9, a7)	p8(X2, X5)	p8(X9, a10)
p8(X9, a7)	p8(a11, a7)	p8(X4, a31)
p8(X9, a7)	p8(X2, X4)	p8(X9, a1)
p8(X9, a7)	p8(X9, X4)	p8(X8, a0)
p8(X9, a7)	p8(a43, X3)	p8(X9, a39)
p8(X9, a7)	p8(X9, X8)	p8(X0, a38)
p8(X9, a7)	p8(X8, a7)	p8(X7, a6)
p8(X9, a7)	p8(X6, a7)	p8(X5, a26)
p8(X9, a7)	p8(X1, X9)	p8(X9, a3)
p8(X9, a7)	p8(X9, X3)	p8(X9, a10)
p8(X9, a7)	p8(X9, X2)	p8(X9, a23)
p8(X9, a7)	p8(X5, a7)	p8(X9, a24)
p8(X9, a7)	p8(X9, X2)	p8(X3, a47)
p8(X9, a7)	p8(X9, X0)	p8(X9, a49)
p8(X9, a7)	p8(a31, X8)	p8(X5, a10)
p8(X9, a7)	p8(a40, X6)	p8(X9, a34)
p8(X9, a7)	p8(a27, a7)	p8(X1, a48)
p8(X9, a7)	p8(X9, X0)	p8(X9, a27)
p8(X9, a7)	p8(X9, X8)	p8(X9, a16)
p6(a28, a14, X7)	p6(X8, X7, X7)	p6(a24, a14, X7)
p6(a28, a14, X7)	p6(X3, X1, X7)	p6(a39, a14, X5)
p6(a28, a14, X7)	p6(X0, X4, X7)	p6(a21, a26, X5)
p6(a28, a14, X7)	p6(a28, X1, X7)	p6(a28, a0, X7)
p6(a28, a14, X7)	p6(X9, a14, X7)	p6(a28, a37, X7)
p6(a28, a14, X7)	p6(X6, X4, X7)	p6(a5, a14, X2)
p6(a28, a14, X7)	p6(X9, a14, a18)	p6(a28, a27, X9)
p6(a28, a14, X7)	p6(X4, X8, X7)	p6(a38, a12, X7)
p6(a28, a14, X7)	p6(X7, X8, X7)	p6(a26, a14, X9)
p6(a28, a14, X7)	p6(a28, a14, X6)	p6(a7, a14, X7)
p6(a28, a14, X7)	p6(a28, a14, a49)	p6(a1, a33, X7)
p6(a28, a14, X7)	p6(X2, X9, X7)	p6(a28, a1, X5)
p6(a28, a14, X7)	p6(X5, a14, a17)	p6(a17, a14, X7)
p6(a28, a14, X7)	p6(a28, X2, X0)	p6(a0, a14, X7)
p6(a28, a14, X7)	p6(X2, X6, X7)	p6(a45, a14, X1)
p6(a28, a14, X7)	p6(a28, a14, a3)	p6(a47, a22, X4)
p6(a28, a14, X7)	p6(a28, X6, X4)	p6(a1, a29, X7)
p6(a28, a14, X7)	p6(a28, a14, X8)	p6(a28, a13, X7)
p6(a28, a14, X7)	p6(X6, X4, X0)	p6(a26, a14, X6)
p6(a28, a14, X7)	p6(X9, a14, X7)	p6(a39, a4, X7)
p5(X8)	p5(X0)	p7(X5, a48, a34, a2)
p5(X8)	p5(X4)	p6(a37, X5, a47)
p5(X8)	p5(a34)	p1(X9, a45, X8)
p5(X8)	p5(X5)	p8(X4, a31)
p5(X8)	p5(X6)	p9(a26, X3, a22, X9, X2)
p5(X8)	p5(a48)	p1(a21, a49, a15)
p5(X8)	p5(X4)	p3(a35, a0)
p5(X8)	p5(X1)	p3(a41, a16)
p5(X8)	p5(a40)	p4(X3, X6)
p5(X8)	p5(a48)	p6(a17, X9, X1)
p5(X8)	p5(a3)	p9(a13, X1, X3, a1, X0)
p5(X8)	p5(X3)	p7(a32, a9, a17, a26)
p5(X8)	p5(X5)	p2(X6, X9, a24, a2)
p5(X8)	p5(X1)	p9(a15, X6, a25, X4, a26)
p5(X8)	p5(a49)	p4(X1, a3)
p5(X8)	p5(X6)	p4(a6, X6)
p5(X8)	p5(a33)	p9(X0, a7, X0, a48, a18)
p5(X8)	p5(a11)	p4(a26, X3)
p5(X8)	p5(X0)	p7(a38, a29, a15, a20)
p5(X8)	p5(X5)	p3(a44, X6)
p9(a29, X4, X4, a22, X3)	p9(X0, a40, a40, a22, a22)	p9(a12, X7, X4, a22, X4)
p9(a29, X4, X4, a22, X3)	p9(X4, X4, X4, X8, X3)	p9(a34, X4, X4, a4, X3)
p9(a29, X4, X4, a22, X3)	p9(X7, X4, X4, X1, a19)	p9(a40, X8, X4, a26, X3)
p9(a29, X4, X4, a22, X3)	p9(a29, a16, a16, X0, a25)	p9(a13, X3, X4, a36, X5)
p9(a29, X4, X4, a22, X3)	p9(X9, a33, a33, a22, X8)	p9(a49, X4, X9, a22, X5)
p9(a29, X4, X4, a22, X3)	p9(X9, X6, X6, a22, X2)	p9(a29, X4, X3, a37, X9)
p9(a29, X4, X4, a22, X3)	p9(a29, X4, X4, a22, X2)	p9(a19, X4, X4, a22, X6)
p9(a29, X4, X4, a22, X3)	p9(a29, X5, X5, X3, X3)	p9(a39, X4, X9, a22, X3)
p9(a29, X4, X4, a22, X3)	p9(X4, X4, X4, a22, X6)	p9(a29, X4, X4, a35, X3)
p9(a29, X4, X4, a22, X3)	p9(X2, a41, a41, a22, X6)	p9(a40, X7, X4, a22, X3)
p9(a29, X4, X4, a22, X3)	p9(X0, X4, X4, a22, a29)	p9(a29, X4, X5, a3, X6)
p9(a29, X4, X4, a22, X3)	p9(a29, X9, X9, X2, X3)	p9(a15, X4, X6, a41, X3)
p9(a29, X4, X4, a22, X3)	p9(a29, X4, X4, X5, X3)	p9(a29, X4, X4, a14, X3)
p9(a29, X4, X4, a22, X3)	p9(a29, a47, a47, X0, a42)	p9(a18, X4, X4, a22, X7)
p9(a29, X4, X4, a22, X3)	p9(X5, X4, X4, a22, X3)	p9(a29, X4, X4, a13, X3)
p9(a29, X4, X4, a22, X3)	p9(a29, a46, a46, X3, X2)	p9(a29, X5, X3, a27, X3)
p9(a29, X4, X4, a22, X3)	p9(a29, a47, a47, a22, X3)	p9(a29, X4, X2, a18, X3)
p9(a29, X4, X4, a22, X3)	p9(X1, X4, X4, X5, a32)	p9(a20, X8, X4, a22, X3)
p9(a29, X4, X4, a22, X3)	p9(a29, X6, X6, a22, a8)	p9(a29, X4, X4, a7, X3)
p9(a29, X4, X4, a22, X3)	p9(a29, a40, a40, X6, X3)	p9(a19, X4, X8, a22, X6)
p8(a0, a46)	p8(X0, a46)	p8(a0, a11)
p8(a0, a46)	p8(a0, X9)	p8(a38, a46)
p8(a0, a46)	p8(a0, X2)	p8(a0, a17)
p8(a0, a46)	p8(a0, X3)	p8(a7, a46)
p8(a0, a46)	p8(a0, X1)	p8(a0, a49)
p8(a0, a46)	p8(X3, X5)	p8(a35, a46)
p8(a0, a46)	p8(a0, X4)	p8(a6, a19)
p8(a0, a46)	p8(a0, X3)	p8(a0, a44)
p8(a0, a46)	p8(a0, X6)	p8(a0, a0)
p8(a0, a46)	p8(a0, X6)	p8(a0, a32)
p8(a0, a46)	p8(X5, X6)	p8(a8, a46)
p8(a0, a46)	p8(X0, a46)	p8(a38, a46)
p8(a0, a46)	p8(X8, a46)	p8(a5, a27)
p8(a0, a46)	p8(X7, a46)	p8(a17, a46)
p8(a0, a46)	p8(X5, a46)	p8(a29, a46)
p8(a0, a46)	p8(X9, a46)	p8(a0, a7)
p8(a0, a46)	p8(X3, X0)	p8(a0, a5)
p8(a0, a46)	p8(X6, a46)	p8(a42, a29)
p8(a0, a46)	p8(X7, X9)	p8(a21, a46)
p8(a0, a46)	p8(a0, X6)	p8(a24, a17)
p3(a38, X2)	p3(X2, X2)	p3(a8, X2)
p3(a38, X2)	p3(X4, X2)	p3(a4, X0)
p3(a38, X2)	p3(X4, X5)	p3(a4, X2)
p3(a38, X2)	p3(a38, a15)	p3(a44, X9)
p3(a38, X2)	p3(a38, a49)	p3(a35, X9)
p3(a38, X2)	p3(X4, a34)	p3(a39, X9)
p3(a38, X2)	p3(X4, X2)	p3(a15, X2)
p3(a38, X2)	p3(a38, X6)	p3(a5, X7)
p3(a38, X2)	p3(X5, X2)	p3(a19, X9)
p3(a38, X2)	p3(X4, X5)	p3(a35, X2)
p3(a38, X2)	p3(X0, X2)	p3(a49, X9)
p3(a38, X2)	p3(X2, X2)	p3(a9, X2)
p3(a38, X2)	p3(X9, a4)	p3(a29, X2)
p3(a38, X2)	p3(a38, X6)	p3(a29, X2)
p3(a38, X2)	p3(X3, X8)	p3(a37, X6)
p3(a38, X2)	p3(X4, a37)	p3(a25, X1)
p3(a38, X2)	p3(X6, X2)	p3(a36, X2)
p3(a38, X2)	p3(X6, a32)	p3(a1, X2)
p3(a38, X2)	p3(X4, X2)	p3(a24, X2)
p3(a38, X2)	p3(a38, a33)	p3(a2, X8)
p6(X7, a8, X7)	p6(a28, a8, a28)	p6(X7, a32, X7)
p6(X7, a8, X7)	p6(X9, X2, X9)	p6(X7, a3, X3)
p6(X7, a8, X7)	p6(a45, a8, a45)	p6(X5, a26, X2)
p6(X7, a8, X7)	p6(X6, a8, X6)	p6(X1, a49, X7)
p6(X7, a8, X7)	p6(X7, X2, X7)	p6(X8, a29, X3)
p6(X7, a8, X7)	p6(X6, a8, X6)	p6(X7, a48, X7)
p6(X7, a8, X7)	p6(X0, a8, X0)	p6(X3, a34, X7)
p6(X7, a8, X7)	p6(X7, X4, X7)	p6(X7, a31, X6)
p6(X7, a8, X7)	p6(X7, X7, X7)	p6(X7, a27, X1)
p6(X7, a8, X7)	p6(a37, a8, a37)	p6(X7, a20, X7)
p6(X7, a8, X7)	p6(X9, X3, X9)	p6(X4, a5, X7)
p6(X7, a8, X7)	p6(X1, a8, X1)	p6(X3, a21, X8)
p6(X7, a8, X7)	p6(a48, a8, a48)	p6(X7, a40, X7)
p6(X7, a8, X7)	p6(X0, X2, X0)	p6(X7, a7, X7)
p6(X7, a8, X7)	p6(a25, a8, a25)	p6(X7, a21, X7)
p6(X7, a8, X7)	p6(a17, X9, a17)	p6(X7, a49, X5)
p6(X7, a8, X7)	p6(X8, X8, X8)	p6(X9, a21, X7)
p6(X7, a8, X7)	p6(X6, X5, X6)	p6(X1, a44, X4)
p6(X7, a8, X7)	p6(a29, a8, a29)	p6(X7, a13, X7)
p6(X7, a8, X7)	p6(X9, a8, X9)	p6(X4, a9, X7)
p2(X2, a31, X1, a21)	p2(X1, X1, X1, X5)	p2(X2, a0, X1, a7)
p2(X2, a31, X1, a21)	p2(X2, a31, X1, X7)	p2(X2, a45, X1, a21)
p2(X2, a31, X1, a21)	p2(X2, a31, X3, a21)	p2(X2, a11, X4, a21)
p2(X2, a31, X1, a21)	p2(a28, X1, X1, a21)	p2(X2, a6, X1, a22)
p2(X2, a31, X1, a21)	p2(X2, a31, X1, X7)	p2(X8, a0, X6, a35)
p2(X2, a31, X1, a21)	p2(X2, a31, X6, a21)	p2(X2, a31, X5, a49)
p2(X2, a31, X1, a21)	p2(a18, X0, X1, X9)	p2(X3, a6, X6, a21)
p2(X2, a31, X1, a21)	p2(a0, a31, X1, a21)	p2(X2, a17, X1, a21)
p2(X2, a31, X1, a21)	p2(X2, a31, a8, X9)	p2(X2, a12, X8, a9)
p2(X2, a31, X1, a21)	p2(X2, a31, a2, X2)	p2(X1, a24, X4, a21)
p2(X2, a31, X1, a21)	p2(X2, a31, a13, a21)	p2(X7, a31, X1, a12)
p2(X2, a31, X1, a21)	p2(X2, X5, X1, X0)	p2(X2, a31, X1, a5)
p2(X2, a31, X1, a21)	p2(X7, a31, a2, a21)	p2(X2, a37, X1, a33)
p2(X2, a31, X1, a21)	p2(a46, X0, X1, X4)	p2(X2, a17, X1, a21)
p2(X2, a31, X1, a21)	p2(a20, X4, X1, a21)	p2(X2, a45, X1, a21)
p2(X2, a31, X1, a21)	p2(X2, X1, X1, X5)	p2(X2, a31, X1, a49)
p2(X2, a31, X1, a21)	p2(X2, X1, X1, X7)	p2(X2, a31, X2, a5)
p2(X2, a31, X1, a21)	p2(X2, X1, X2, X6)	p2(X1, a2, X8, a27)
p2(X2, a31, X1, a21)	p2(X2, X8, X9, X2)	p2(X2, a31, X3, a13)
p2(X2, a31, X1, a21)	p2(X2, a31, X1, X0)	p2(X2, a14, X1, a21)
p4(X9, X7)	p4(X3, X7)	p6(a21, X6, a15)
p4(X9, X7)	p4(a26, X7)	p5(X1)
p4(X9, X7)	p4(a33, X7)	p6(a22, X0, a40)
p4(X9, X7)	p4(a34, a31)	p9(X6, X6, X5, X2, a3)
p4(X9, X7)	p4(a26, X7)	p5(X2)
p4(X9, X7)	p4(X5, a7)	p0(X7, a17, X8, a46)
p4(X9, X7)	p4(X9, a5)	p1(X8, a37, X2)
p4(X9, X7)	p4(X2, X7)	p7(X3, a22, X9, a43)
p4(X9, X7)	p4(X9, X9)	p7(a31, a46, X5, a28)
p4(X9, X7)	p4(X9, X0)	p8(X2, a10)
p4(X9, X7)	p4(a4, X7)	p5(a33)
p4(X9, X7)	p4(a3, X7)	p5(a4)
p4(X9, X7)	p4(X1, X0)	p9(a49, a21, X4, a49, X8)
p4(X9, X7)	p4(X9, X5)	p6(a20, X3, X5)
p4(X9, X7)	p4(X3, X7)	p0(a0, a8, a2, a46)
p4(X9, X7)	p4(a49, a4)	p6(X3, a36, X3)
p4(X9, X7)	p4(X9, X5)	p0(X7, a21, a20, a1)
p4(X9, X7)	p4(X9, X4)	p1(X3, a19, X0)
p4(X9, X7)	p4(X6, X7)	p3(X2, a3)
p4(X9, X7)	p4(a27, a1)	p1(X3, X2, X6)
p7(a39, X5, X7, X2)	p7(a39, a31, X7, X2)	p7(a2, X5, X7, X3)
p7(a39, X5, X7, X2)	p7(a39, X5, X8, X6)	p7(a22, X0, X3, X4)
p7(a39, X5, X7, X2)	p7(X0, X5, X7, X2)	p7(a3, X5, X8, X1)
p7(a39, X5, X7, X2)	p7(a39, X9, X7, X2)	p7(a47, X5, X7, X1)
p7(a39, X5, X7, X2)	p7(X6, a22, X7, X2)	p7(a48, X9, X7, X2)
p7(a39, X5, X7, X2)	p7(X2, X5, X7, X2)	p7(a26, X8, X7, X6)
p7(a39, X5, X7, X2)	p7(a39, X5, X0, X8)	p7(a32, X7, X7, X2)
p7(a39, X5, X7, X2)	p7(X4, X5, X7, a31)	p7(a6, X5, X6, X2)
p7(a39, X5, X7, X2)	p7(a39, X5, a35, X2)	p7(a49, X5, X7, X6)
p7(a39, X5, X7, X2)	p7(a39, a22, a32, X2)	p7(a0, X3, X2, X1)
p7(a39, X5, X7, X2)	p7(X2, X6, X7, X2)	p7(a27, X6, X8, X2)
p7(a39, X5, X7, X2)	p7(X3, X5, a41, a20)	p7(a14, X5, X7, X2)
p7(a39, X5, X7, X2)	p7(a39, X5, X0, X2)	p7(a12, X5, X6, X2)
p7(a39, X5, X7, X2)	p7(X9, a10, a35, X3)	p7(a18, X5, X9, X5)
p7(a39, X5, X7, X2)	p7(X8, a16, X7, X5)	p7(a30, X8, X7, X3)
p7(a39, X5, X7, X2)	p7(X0, X5, X1, a38)	p7(a29, X0, X7, X2)
p7(a39, X5, X7, X2)	p7(a39, X5, a3, X7)	p7(a20, X5, X6, X2)
p7(a39, X5, X7, X2)	p7(X6, a32, X7, X2)	p7(a28, X5, X5, X2)
p7(a39, X5, X7, X2)	p7(a39, X5, X7, X9)	p7(a6, X5, X2, X2)
p7(a39, X5, X7, X2)	p7(a39, X5, X7, X8)	p7(a8, X5, X6, X2)
p3(X5, X8)	p3(X4, X6)	p9(X8, X0, a27, a35, X0)
p3(X5, X8)	p3(X5, X9)	p6(a28, a38, a29)
p3(X5, X8)	p3(X1, X8)	p5(X0)
p3(X5, X8)	p3(a25, a11)	p7(a13, a41, a36, X2)
p3(X5, X8)	p3(a37, X8)	p6(a35, X8, X6)
p3(X5, X8)	p3(X3, a6)	p8(X5, X7)
p3(X5, X8)	p3(X4, X8)	p2(X1, X5, a33, X0)
p3(X5, X8)	p3(X0, X5)	p2(X2, X4, a4, X2)
p3(X5, X8)	p3(X5, X0)	p0(a22, X6, a16, X2)
p3(X5, X8)	p3(a1, X8)	p6(X3, X9, a29)
p3(X5, X8)	p3(a0, X8)	p4(a21, X2)
p3(X5, X8)	p3(a24, X8)	p6(X2, X1, X8)
p3(X5, X8)	p3(X5, X4)	p9(a35, X0, a1, X3, a20)
p3(X5, X8)	p3(X5, a41)	p1(a45, a21, X6)
p3(X5, X8)	p3(a32, a37)	p2(X4, X4, a30, X2)
p3(X5, X8)	p3(X7, X8)	p0(a35, X5, X9, X9)
p3(X5, X8)	p3(a44, X7)	p4(a2, a30)
p3(X5, X8)	p3(X5, X6)	p7(X4, X3, a24, X7)
p3(X5, X8)	p3(X4, X8)	p5(X0)
p3(X5, X8)	p3(X6, X8)	p0(a45, X2, X7, X9)
p6(a30, X0, X6)	p6(X9, X0, a45)	p6(a39, X6, X6)
