companion(I, X)	companion(L, earendil)	milestone(sting)
companion(I, X)	companion(arwen, R2)	leader(Y)
companion(I, X)	companion(sauron, X)	armed(I)
companion(I, X)	companion(mordor, iron_hills)	enemy(Y, rosie)
companion(I, X)	companion(idril, X)	sauron_target(leaflock)
companion(I, X)	companion(I, ponto)	alignment(X, L)
companion(I, X)	companion(_EX1, dwalin)	hero(bree)
companion(I, X)	companion(radagast, X)	magic_item(R)
companion(I, X)	companion(balin, R)	mortal_bond(tuor, R2)
companion(I, X)	companion(saradoc, hobbit)	sauron_target(R2)
companion(I, X)	companion(I, lurtz)	guardian(Z)
companion(I, X)	companion(I, elendil)	wizard(largo)
companion(I, X)	companion(L, legolas)	peril(bergil)
companion(I, X)	companion(I, may)	threat(R1, _EX0)
companion(I, X)	companion(theoden, X)	bond(dudo, bifur)
home(R1, derufin)	home(R1, _EX0)	home(L, goldberry)
home(R1, derufin)	home(R1, I)	home(R1, neutral)
home(R1, derufin)	home(Y, derufin)	home(R2, shelob)
home(R1, derufin)	home(L, R1)	home(R2, finglas)
home(R1, derufin)	home(thorin, derufin)	home(R1, drogo)
home(R1, derufin)	home(X, Y)	home(I, elrohir)
home(R1, derufin)	home(rivendell, derufin)	home(R1, gorbag)
home(R1, derufin)	home(R2, derufin)	home(R1, leaflock)
home(R1, derufin)	home(_EX1, derufin)	home(R1, ori)
home(R1, derufin)	home(_EX1, Z)	home(R, lurtz)
home(R1, derufin)	home(celeborm, derufin)	home(Y, saruman)
home(R1, derufin)	home(R1, Y)	home(R1, earendil)
home(R1, derufin)	home(X, derufin)	home(_EX0, quickbeam)
home(R1, derufin)	home(R1, L)	home(R1, eomer)
home(R1, derufin)	home(R1, R1)	home(R1, fastred)
home(R1, derufin)	home(R1, Z)	home(R1, arwen)
home(R1, derufin)	home(L, derufin)	home(R1, ghân)
home(R1, derufin)	home(R1, R1)	home(R1, eowyn)
home(R1, derufin)	home(golasgil, X)	home(R1, largo)
home(R1, derufin)	home(R1, X)	home(R1, duinhir)
companion(X, Y)	companion(I, Y)	heir(gorbag)
companion(X, Y)	companion(L, grima)	mission(earendil, esmeralda)
companion(X, Y)	companion(_EX0, Y)	mortal_bond(grima, porto)
companion(X, Y)	companion(may, Y)	mortal(L)
companion(X, Y)	companion(X, oin)	diverse(R1, fimbthil)
companion(X, Y)	companion(Y, Y)	home(_EX0, R2)
companion(X, Y)	companion(Z, saruman)	hero(I)
companion(X, Y)	companion(X, azog)	guardian(legolas)
companion(X, Y)	companion(_EX0, L)	peril(dudo)
companion(X, Y)	companion(frodo, _EX1)	conflict(_EX1, X, tuor)
companion(X, Y)	companion(thorin, eowyn)	mission(Y, R)
companion(X, Y)	companion(L, Y)	heir(dudo)
companion(X, Y)	companion(may, Y)	dying_race(L)
companion(X, Y)	companion(X, R)	leader(gamling)
companion(X, Y)	companion(R2, L)	allied(X, R)
companion(X, Y)	companion(X, imrahil)	protector(radagast)
companion(X, Y)	companion(R1, Y)	wizard(Y)
companion(X, Y)	companion(X, R2)	mortal(legolas)
companion(X, Y)	companion(hobbit, Y)	alignment(dwalin, L)
companion(X, Y)	companion(L, eomer)	sauron_target(R2)
alignment(hirluin, esmeralda)	alignment(hirluin, R1)	alignment(hirluin, celeborm)
alignment(hirluin, esmeralda)	alignment(L, esmeralda)	alignment(erkenbrand, ring)
alignment(hirluin, esmeralda)	alignment(Y, esmeralda)	alignment(cirdan, isengard)
alignment(hirluin, esmeralda)	alignment(hirluin, _EX1)	alignment(hirluin, elladan)
alignment(hirluin, esmeralda)	alignment(R1, esmeralda)	alignment(hirluin, sam)
alignment(hirluin, esmeralda)	alignment(Y, esmeralda)	alignment(forlong, esmeralda)
alignment(hirluin, esmeralda)	alignment(hirluin, _EX0)	alignment(rosie, esmeralda)
alignment(hirluin, esmeralda)	alignment(Z, esmeralda)	alignment(theoden, esmeralda)
alignment(hirluin, esmeralda)	alignment(R2, esmeralda)	alignment(nori, esmeralda)
alignment(hirluin, esmeralda)	alignment(X, Y)	alignment(gandalf, gollum)
alignment(hirluin, esmeralda)	alignment(L, esmeralda)	alignment(elf, esmeralda)
alignment(hirluin, esmeralda)	alignment(I, R2)	alignment(rosie, fili)
alignment(hirluin, esmeralda)	alignment(_EX1, X)	alignment(gothmog, esmeralda)
alignment(hirluin, esmeralda)	alignment(X, esmeralda)	alignment(hirluin, porto)
alignment(hirluin, esmeralda)	alignment(R1, esmeralda)	alignment(rose, esmeralda)
alignment(hirluin, esmeralda)	alignment(hirluin, X)	alignment(dervorin, sting)
alignment(hirluin, esmeralda)	alignment(R2, Z)	alignment(hirluin, duilin)
alignment(hirluin, esmeralda)	alignment(R1, esmeralda)	alignment(hirluin, dori)
alignment(hirluin, esmeralda)	alignment(_EX0, _EX1)	alignment(fosco, esmeralda)
alignment(hirluin, esmeralda)	alignment(hirluin, L)	alignment(shelob, maggot)
leader(dudo)	leader(X)	leader(frodo)
leader(dudo)	leader(I)	leader(elladan)
leader(dudo)	leader(_EX0)	leader(sauron)
leader(dudo)	leader(Y)	leader(goldilocks)
leader(dudo)	leader(_EX0)	leader(idril)
leader(dudo)	leader(I)	leader(saruman)
leader(dudo)	leader(_EX0)	leader(maia)
leader(dudo)	leader(R2)	leader(glamdring)
leader(dudo)	leader(Z)	leader(anborn)
leader(dudo)	leader(R2)	leader(aragorn)
leader(dudo)	leader(R2)	leader(durin)
leader(dudo)	leader(R1)	leader(ghân)
leader(dudo)	leader(R)	leader(boromir)
leader(dudo)	leader(Y)	leader(bombadil)
leader(dudo)	leader(X)	leader(treebeard)
leader(dudo)	leader(_EX0)	leader(anborn)
leader(dudo)	leader(R2)	leader(imrahil)
leader(dudo)	leader(R2)	leader(elf)
leader(dudo)	leader(R1)	leader(isengard)
leader(dudo)	leader(R)	leader(isengard)
home(gwaihir, bolg)	home(_EX0, R2)	home(anborn, bolg)
home(gwaihir, bolg)	home(L, Y)	home(isildur, earendil)
home(gwaihir, bolg)	home(R, R2)	home(gwaihir, damrod)
home(gwaihir, bolg)	home(gwaihir, Y)	home(gwaihir, fangorn)
home(gwaihir, bolg)	home(R2, bolg)	home(elfstan, celeborn)
home(gwaihir, bolg)	home(R2, I)	home(fladrif, milo)
home(gwaihir, bolg)	home(gwaihir, L)	home(peony, mirkwood)
home(gwaihir, bolg)	home(gwaihir, R1)	home(anborn, bolg)
home(gwaihir, bolg)	home(R2, R1)	home(shire, tuor)
home(gwaihir, bolg)	home(gwaihir, R2)	home(damrod, shire)
home(gwaihir, bolg)	home(_EX0, L)	home(gwaihir, gollum)
home(gwaihir, bolg)	home(gwaihir, _EX1)	home(hama, rose)
home(gwaihir, bolg)	home(gwaihir, X)	home(erkenbrand, bolg)
home(gwaihir, bolg)	home(gwaihir, L)	home(gwaihir, erebor)
home(gwaihir, bolg)	home(R, bolg)	home(elrond, bolg)
home(gwaihir, bolg)	home(gwaihir, R)	home(arwen, bofur)
home(gwaihir, bolg)	home(gwaihir, R)	home(mablung, bolg)
home(gwaihir, bolg)	home(X, bolg)	home(gwaihir, thranduil)
home(gwaihir, bolg)	home(I, Y)	home(gwaihir, quickbeam)
home(gwaihir, bolg)	home(_EX0, I)	home(gil_galad, bolg)
diverse(anduril, Z)	diverse(anduril, _EX0)	diverse(erkenbrand, Z)
diverse(anduril, Z)	diverse(R2, hirluin)	diverse(lothlorien, Z)
diverse(anduril, Z)	diverse(_EX1, Z)	diverse(gorbag, Z)
diverse(anduril, Z)	diverse(anduril, iron_hills)	diverse(maggot, X)
diverse(anduril, Z)	diverse(R, Z)	diverse(ori, Y)
diverse(anduril, Z)	diverse(R, _EX0)	diverse(dwalin, Z)
diverse(anduril, Z)	diverse(anduril, shagrat)	diverse(celeborn, Z)
diverse(anduril, Z)	diverse(_EX1, iron_hills)	diverse(lothlorien, I)
diverse(anduril, Z)	diverse(anduril, elrohir)	diverse(cirdan, Z)
diverse(anduril, Z)	diverse(_EX1, Z)	diverse(bombur, Z)
diverse(anduril, Z)	diverse(Y, Z)	diverse(ori, Z)
diverse(anduril, Z)	diverse(anduril, rose)	diverse(mordor, Z)
diverse(anduril, Z)	diverse(Y, Z)	diverse(damrod, _EX1)
diverse(anduril, Z)	diverse(anduril, I)	diverse(duinhir, Z)
diverse(anduril, Z)	diverse(R1, balrog)	diverse(elladan, Z)
diverse(anduril, Z)	diverse(anduril, R)	diverse(gamling, R)
diverse(anduril, Z)	diverse(anduril, I)	diverse(gamling, R1)
diverse(anduril, Z)	diverse(Z, Z)	diverse(bard, Z)
diverse(anduril, Z)	diverse(R1, butterbur)	diverse(derufin, _EX0)
diverse(anduril, Z)	diverse(I, Z)	diverse(arwen, R1)
enemy(elfstan, _EX1)	enemy(_EX1, _EX1)	enemy(smaug, R)
enemy(elfstan, _EX1)	enemy(elfstan, may)	enemy(saradoc, _EX1)
enemy(elfstan, _EX1)	enemy(L, forlong)	enemy(kili, _EX1)
enemy(elfstan, _EX1)	enemy(R1, quickbeam)	enemy(thranduil, L)
enemy(elfstan, _EX1)	enemy(elfstan, phial)	enemy(ghân, X)
enemy(elfstan, _EX1)	enemy(Z, Y)	enemy(celeborm, _EX1)
enemy(elfstan, _EX1)	enemy(Z, _EX1)	enemy(dwarf, _EX1)
enemy(elfstan, _EX1)	enemy(elfstan, hobbit)	enemy(erebor, _EX0)
enemy(elfstan, _EX1)	enemy(Z, _EX1)	enemy(gamgee, _EX1)
enemy(elfstan, _EX1)	enemy(R, _EX1)	enemy(erkenbrand, Z)
enemy(elfstan, _EX1)	enemy(_EX0, R)	enemy(gondor, _EX1)
enemy(elfstan, _EX1)	enemy(I, _EX1)	enemy(haldir, _EX1)
enemy(elfstan, _EX1)	enemy(_EX1, _EX1)	enemy(frodo, _EX0)
enemy(elfstan, _EX1)	enemy(elfstan, _EX0)	enemy(theoden, _EX1)
enemy(elfstan, _EX1)	enemy(I, legolas)	enemy(saradoc, _EX1)
enemy(elfstan, _EX1)	enemy(Z, elladan)	enemy(bergil, L)
enemy(elfstan, _EX1)	enemy(L, dori)	enemy(witch_king, _EX1)
enemy(elfstan, _EX1)	enemy(elfstan, R)	enemy(nori, _EX1)
enemy(elfstan, _EX1)	enemy(elfstan, Z)	enemy(esmeralda, I)
enemy(elfstan, _EX1)	enemy(_EX1, _EX1)	enemy(sting, _EX1)
home(Y, R1)	home(Z, gothmog)	vulnerable(_EX0, R2)
home(Y, R1)	home(R1, _EX0)	companion(bombur, lurtz)
home(Y, R1)	home(X, lothlorien)	fellowship(X)
home(Y, R1)	home(Y, imrahil)	milestone(Z)
home(Y, R1)	home(ghân, R1)	companion(L, may)
home(Y, R1)	home(boromir, _EX0)	guardian(L)
home(Y, R1)	home(arwen, I)	protector(grima)
home(Y, R1)	home(lothlorien, R1)	enemy(L, celeborm)
home(Y, R1)	home(Y, gondor)	conflict(_EX1, balrog, fosco)
home(Y, R1)	home(Y, Z)	leader(I)
home(Y, R1)	home(R, R1)	diverse(_EX0, R1)
home(Y, R1)	home(I, R1)	threat(dori, Y)
home(Y, R1)	home(R2, Z)	threat(eomer, bombur)
home(Y, R1)	home(Y, shire)	leader(_EX0)
home(Y, R1)	home(R2, R1)	wizard(X)
home(Y, R1)	home(_EX0, R1)	enemy(boromir, R2)
home(Y, R1)	home(elfstan, theoden)	enemy(Y, isengard)
home(Y, R1)	home(Y, bergil)	magic_item(neutral)
home(Y, R1)	home(Y, I)	bond(bilbo, Y)
home(Y, R1)	home(Y, X)	race(R, bifur)
wizard(mablung)	wizard(R2)	wizard(azog)
wizard(mablung)	wizard(R)	wizard(duinhir)
wizard(mablung)	wizard(R2)	wizard(glorfindel)
wizard(mablung)	wizard(R2)	wizard(durin)
wizard(mablung)	wizard(R2)	wizard(saruman)
wizard(mablung)	wizard(L)	wizard(ori)
wizard(mablung)	wizard(R1)	wizard(mordor)
wizard(mablung)	wizard(Z)	wizard(sting)
wizard(mablung)	wizard(_EX0)	wizard(dervorin)
wizard(mablung)	wizard(L)	wizard(fangorn)
wizard(mablung)	wizard(Z)	wizard(forlong)
wizard(mablung)	wizard(R1)	wizard(bilbo)
wizard(mablung)	wizard(_EX0)	wizard(balrog)
wizard(mablung)	wizard(Z)	wizard(mirkwood)
wizard(mablung)	wizard(L)	wizard(lothlorien)
wizard(mablung)	wizard(L)	wizard(shelob)
wizard(mablung)	wizard(X)	wizard(leaflock)
wizard(mablung)	wizard(L)	wizard(sting)
wizard(mablung)	wizard(R)	wizard(balrog)
wizard(mablung)	wizard(Y)	wizard(bombur)
carries(drogo, beechbone)	carries(drogo, I)	carries(gandalf, beechbone)
carries(drogo, beechbone)	carries(drogo, _EX1)	carries(peony, beechbone)
carries(drogo, beechbone)	carries(drogo, X)	carries(drogo, gamling)
carries(drogo, beechbone)	carries(drogo, R)	carries(beregond, beechbone)
carries(drogo, beechbone)	carries(_EX0, beechbone)	carries(gwaihir, elrond)
carries(drogo, beechbone)	carries(_EX0, beechbone)	carries(fladrif, beregond)
carries(drogo, beechbone)	carries(_EX1, R)	carries(drogo, pippin)
carries(drogo, beechbone)	carries(R1, R)	carries(maia, forlong)
carries(drogo, beechbone)	carries(R2, beechbone)	carries(maggot, beechbone)
carries(drogo, beechbone)	carries(X, beechbone)	carries(drogo, sting)
carries(drogo, beechbone)	carries(L, _EX0)	carries(hirluin, beechbone)
carries(drogo, beechbone)	carries(I, beechbone)	carries(erebor, beechbone)
carries(drogo, beechbone)	carries(R1, L)	carries(hama, hamfast)
carries(drogo, beechbone)	carries(drogo, R1)	carries(elladan, beechbone)
carries(drogo, beechbone)	carries(_EX1, beechbone)	carries(dori, elfstan)
carries(drogo, beechbone)	carries(R, L)	carries(drogo, saradoc)
carries(drogo, beechbone)	carries(_EX0, L)	carries(drogo, shire)
carries(drogo, beechbone)	carries(drogo, Y)	carries(ithilien, ithilien)
carries(drogo, beechbone)	carries(drogo, Z)	carries(thorin, brealight)
carries(drogo, beechbone)	carries(L, beechbone)	carries(drogo, hamfast)
bond(_EX0, mirkwood)	bond(elanor, mirkwood)	bond(_EX0, phial)
bond(_EX0, mirkwood)	bond(_EX0, Z)	bond(_EX0, daisy_hobbit)
bond(_EX0, mirkwood)	bond(R, Y)	bond(_EX0, largo)
bond(_EX0, mirkwood)	bond(_EX0, _EX0)	bond(R2, shagrat)
bond(_EX0, mirkwood)	bond(_EX0, _EX0)	bond(_EX0, largo)
bond(_EX0, mirkwood)	bond(R1, mirkwood)	bond(Y, fastred)
bond(_EX0, mirkwood)	bond(gamling, R)	bond(_EX0, imrahil)
bond(_EX0, mirkwood)	bond(I, Z)	bond(I, bombur)
bond(_EX0, mirkwood)	bond(_EX0, I)	bond(_EX0, legolas)
bond(_EX0, mirkwood)	bond(_EX0, R2)	bond(Z, shelob)
bond(_EX0, mirkwood)	bond(_EX0, R2)	bond(_EX0, aragorn)
bond(_EX0, mirkwood)	bond(_EX0, L)	bond(L, dori)
bond(_EX0, mirkwood)	bond(I, _EX0)	bond(R1, boromir)
bond(_EX0, mirkwood)	bond(_EX0, L)	bond(_EX0, maggot)
bond(_EX0, mirkwood)	bond(Y, R)	bond(R, erebor)
bond(_EX0, mirkwood)	bond(_EX0, I)	bond(_EX0, legolas)
bond(_EX0, mirkwood)	bond(_EX0, R)	bond(_EX0, beorn)
bond(_EX0, mirkwood)	bond(Z, Y)	bond(_EX0, denethor)
bond(_EX0, mirkwood)	bond(_EX0, L)	bond(L, beechbone)
bond(_EX0, mirkwood)	bond(_EX0, I)	bond(_EX0, earendil)
home(R, anduril)	home(shire, anduril)	home(_EX1, fosco)
home(R, anduril)	home(R, X)	home(R, frodo)
home(R, anduril)	home(R, R1)	home(Z, galadriel)
home(R, anduril)	home(R, L)	home(R, phial)
home(R, anduril)	home(saruman, anduril)	home(R, bard)
home(R, anduril)	home(R, R)	home(Z, good)
home(R, anduril)	home(R, Y)	home(Y, bolg)
home(R, anduril)	home(butterbur, I)	home(R, earendil)
home(R, anduril)	home(R, Y)	home(R, duinhir)
home(R, anduril)	home(R, Z)	home(R, erkenbrand)
home(R, anduril)	home(R, X)	home(R, treebeard)
home(R, anduril)	home(porto, anduril)	home(R, kili)
home(R, anduril)	home(hobbit, anduril)	home(_EX0, rosie)
home(R, anduril)	home(Z, anduril)	home(Y, elendil)
home(R, anduril)	home(gollum, anduril)	home(_EX0, dori)
home(R, anduril)	home(phial, I)	home(R, moria)
home(R, anduril)	home(R, _EX1)	home(R, fili)
home(R, anduril)	home(porto, I)	home(R, erebor)
home(R, anduril)	home(bolg, anduril)	home(_EX0, durin)
home(R, anduril)	home(forlong, I)	home(X, bombadil)
vulnerable(mordor, maia)	vulnerable(L, I)	vulnerable(mordor, gondor)
vulnerable(mordor, maia)	vulnerable(mordor, R)	vulnerable(goldilocks, balrog)
vulnerable(mordor, maia)	vulnerable(_EX0, R2)	vulnerable(anduril, erebor)
vulnerable(mordor, maia)	vulnerable(_EX0, R2)	vulnerable(mordor, imrahil)
vulnerable(mordor, maia)	vulnerable(mordor, _EX0)	vulnerable(derufin, maia)
vulnerable(mordor, maia)	vulnerable(mordor, R1)	vulnerable(anborn, rosie)
vulnerable(mordor, maia)	vulnerable(R1, maia)	vulnerable(fosco, maia)
vulnerable(mordor, maia)	vulnerable(X, R1)	vulnerable(sauron, frodo)
vulnerable(mordor, maia)	vulnerable(Z, Y)	vulnerable(anduril, maia)
vulnerable(mordor, maia)	vulnerable(R2, maia)	vulnerable(glamdring, maia)
vulnerable(mordor, maia)	vulnerable(mordor, X)	vulnerable(theoden, maia)
vulnerable(mordor, maia)	vulnerable(_EX1, maia)	vulnerable(bergil, maia)
vulnerable(mordor, maia)	vulnerable(X, R2)	vulnerable(lurtz, ghân)
vulnerable(mordor, maia)	vulnerable(_EX1, maia)	vulnerable(mordor, ghân)
vulnerable(mordor, maia)	vulnerable(R2, R)	vulnerable(human, erkenbrand)
vulnerable(mordor, maia)	vulnerable(mordor, L)	vulnerable(mordor, elendil)
vulnerable(mordor, maia)	vulnerable(mordor, _EX0)	vulnerable(dain, maia)
vulnerable(mordor, maia)	vulnerable(R2, _EX0)	vulnerable(golasgil, duinhir)
vulnerable(mordor, maia)	vulnerable(R2, _EX1)	vulnerable(gondor, maia)
vulnerable(mordor, maia)	vulnerable(I, Z)	vulnerable(frodo, aragorn)
allied(L, R2)	allied(R, brealight)	corrupted(_EX1)
allied(L, R2)	allied(ithilien, R2)	ally(R2, idril)
allied(L, R2)	allied(L, _EX1)	milestone(_EX1)
allied(L, R2)	allied(L, _EX1)	home(X, mirkwood)
allied(L, R2)	allied(gorbag, R2)	home(_EX0, goldilocks)
allied(L, R2)	allied(R2, R2)	vulnerable(Y, L)
allied(L, R2)	allied(gandalf, R2)	ally(treebeard, X)
allied(L, R2)	allied(L, azog)	heir(dwalin)
allied(L, R2)	allied(L, I)	enemy(Y, L)
allied(L, R2)	allied(L, Y)	leader(R)
allied(L, R2)	allied(L, brealight)	mission(denethor, derufin)
allied(L, R2)	allied(X, R2)	mortal_bond(X, bilbo)
allied(L, R2)	allied(bofur, _EX1)	dying_race(X)
allied(L, R2)	allied(duilin, arwen)	corrupted(X)
allied(L, R2)	allied(tuor, R2)	fellowship(_EX0)
allied(L, R2)	allied(_EX1, _EX0)	conflict(legolas, R2, balin)
allied(L, R2)	allied(bree, R2)	leader(bombur)
allied(L, R2)	allied(butterbur, R2)	race(may, R2)
allied(L, R2)	allied(L, bard)	peril(_EX1)
allied(L, R2)	allied(maia, _EX1)	threat(R1, gorbag)
alignment(primula, drogo)	alignment(R1, drogo)	alignment(bifur, elrohir)
alignment(primula, drogo)	alignment(R2, R1)	alignment(erebor, drogo)
alignment(primula, drogo)	alignment(Y, Z)	alignment(primula, smaug)
alignment(primula, drogo)	alignment(primula, I)	alignment(primula, ring)
alignment(primula, drogo)	alignment(primula, Z)	alignment(quickbeam, phial)
alignment(primula, drogo)	alignment(R2, drogo)	alignment(denethor, drogo)
alignment(primula, drogo)	alignment(_EX1, R1)	alignment(primula, idril)
alignment(primula, drogo)	alignment(primula, R2)	alignment(theoden, drogo)
alignment(primula, drogo)	alignment(X, drogo)	alignment(balin, drogo)
alignment(primula, drogo)	alignment(R1, drogo)	alignment(primula, ring)
alignment(primula, drogo)	alignment(_EX0, drogo)	alignment(eowyn, pippin)
alignment(primula, drogo)	alignment(primula, R2)	alignment(durin, duinhir)
alignment(primula, drogo)	alignment(L, Z)	alignment(maia, smaug)
alignment(primula, drogo)	alignment(primula, R1)	alignment(human, azog)
alignment(primula, drogo)	alignment(Y, drogo)	alignment(goldberry, drogo)
alignment(primula, drogo)	alignment(R1, _EX0)	alignment(celeborm, drogo)
alignment(primula, drogo)	alignment(L, Z)	alignment(primula, gwaihir)
alignment(primula, drogo)	alignment(R2, I)	alignment(beorn, dervorin)
alignment(primula, drogo)	alignment(Y, drogo)	alignment(idril, drogo)
alignment(primula, drogo)	alignment(R2, drogo)	alignment(primula, legolas)
ally(gil_galad, X)	ally(gil_galad, daisy_hobbit)	ally(kili, X)
ally(gil_galad, X)	ally(_EX0, X)	ally(sauron, _EX0)
ally(gil_galad, X)	ally(gil_galad, _EX0)	ally(pippin, X)
ally(gil_galad, X)	ally(gil_galad, porto)	ally(mirkwood, R1)
ally(gil_galad, X)	ally(gil_galad, Z)	ally(milo, R1)
ally(gil_galad, X)	ally(gil_galad, L)	ally(dudo, X)
ally(gil_galad, X)	ally(R1, X)	ally(hama, X)
ally(gil_galad, X)	ally(R1, legolas)	ally(damrod, X)
ally(gil_galad, X)	ally(gil_galad, smaug)	ally(hirluin, X)
ally(gil_galad, X)	ally(R1, X)	ally(bree, X)
ally(gil_galad, X)	ally(X, X)	ally(azog, Z)
ally(gil_galad, X)	ally(gil_galad, merry)	ally(dori, L)
ally(gil_galad, X)	ally(I, X)	ally(radagast, I)
ally(gil_galad, X)	ally(gil_galad, I)	ally(lothlorien, X)
ally(gil_galad, X)	ally(L, ring)	ally(bombadil, X)
ally(gil_galad, X)	ally(I, X)	ally(saradoc, X)
ally(gil_galad, X)	ally(gil_galad, ponto)	ally(evil, Y)
ally(gil_galad, X)	ally(gil_galad, R1)	ally(forlong, Y)
ally(gil_galad, X)	ally(gil_galad, R1)	ally(forlong, R2)
ally(gil_galad, X)	ally(_EX0, X)	ally(hirluin, X)
mortal_bond(Y, gothmog)	mortal_bond(azog, gothmog)	mortal_bond(Y, beorn)
mortal_bond(Y, gothmog)	mortal_bond(Y, R2)	mortal_bond(Y, anduril)
mortal_bond(Y, gothmog)	mortal_bond(R1, gothmog)	mortal_bond(Y, beechbone)
mortal_bond(Y, gothmog)	mortal_bond(Y, R)	mortal_bond(_EX0, balrog)
mortal_bond(Y, gothmog)	mortal_bond(rosie, Z)	mortal_bond(_EX1, thranduil)
mortal_bond(Y, gothmog)	mortal_bond(Y, R2)	mortal_bond(R, tuor)
mortal_bond(Y, gothmog)	mortal_bond(Y, L)	mortal_bond(Y, rohan)
mortal_bond(Y, gothmog)	mortal_bond(Y, X)	mortal_bond(Y, thorin)
mortal_bond(Y, gothmog)	mortal_bond(gloin, _EX0)	mortal_bond(Y, bergil)
mortal_bond(Y, gothmog)	mortal_bond(mordor, _EX1)	mortal_bond(_EX0, oin)
mortal_bond(Y, gothmog)	mortal_bond(Y, I)	mortal_bond(_EX1, human)
mortal_bond(Y, gothmog)	mortal_bond(X, X)	mortal_bond(Y, hama)
mortal_bond(Y, gothmog)	mortal_bond(aragorn, _EX1)	mortal_bond(I, bifur)
